user_id,months_since_joined,num_service_plans,total_spent,total_data_usage,total_call_minutes,total_sms_used,num_support_tickets,avg_rating,churned
2911,9.34,3,378717.64,7.09,22,0,2.0,0.0,0
2912,20.74,3,304364.0,9.45,66,0,1.0,1.0,0
2913,61.28,2,262743.92,0.0,44,62,1.0,0.0,0
2914,6.87,2,208078.61,0.7,0,5,0.0,0.0,0
2915,32.35,3,296458.34,14.209999999999999,29,53,0.0,0.0,0
2916,17.13,3,284484.22,2.4400000000000004,59,84,0.0,0.0,0
2917,9.6,2,234824.93,0.0,16,0,0.0,0.0,1
2918,20.58,3,505279.81,1.46,16,33,0.0,0.0,0
2919,46.94,1,197735.5,0.0,29,0,0.0,0.0,1
2920,17.95,1,103162.77,0.0,44,0,0.0,0.0,0
2921,19.36,3,477820.7,0.93,35,40,1.0,0.0,0
2922,18.7,3,328158.17000000004,10.379999999999999,68,0,0.0,0.0,0
2923,22.16,2,367516.18999999994,0.0,0,27,0.0,0.0,1
2924,37.94,1,85497.21,2.59,47,0,0.0,0.0,1
2925,58.74,2,244728.9,0.0,0,30,0.0,0.0,0
2926,50.92,2,267887.45,0.22,61,22,0.0,0.0,1
2927,24.65,1,155422.07,3.27,0,11,0.0,0.0,0
2928,22.35,2,185453.14,9.57,45,0,1.0,0.0,1
2929,18.97,1,100566.07,0.0,9,4,1.0,0.0,0
2930,51.15,1,115950.69,0.0,43,47,0.0,0.0,0
2931,48.62,1,98912.2,0.0,37,0,1.0,0.0,0
2932,8.61,1,56225.45,1.15,0,50,2.0,0.0,0
2933,1.81,3,343280.32999999996,8.83,61,49,2.0,1.0,0
2934,44.87,1,123007.06,0.0,0,19,2.0,3.5,1
2935,33.96,3,423944.9,4.86,5,31,0.0,0.0,0
2936,55.69,1,198221.63,0.0,0,0,0.0,0.0,0
2937,51.97,1,168593.68,7.03,1,0,0.0,0.0,0
2938,44.67,2,370451.08999999997,0.0,31,0,0.0,0.0,0
2939,23.93,3,512181.53,11.219999999999999,53,67,0.0,0.0,0
2940,23.7,2,266809.97,4.89,20,34,1.0,0.0,0
2941,19.53,1,126452.43,0.5,46,21,1.0,2.0,0
2942,46.98,1,58509.89,0.22,0,38,1.0,0.0,0
2943,47.17,1,61180.95,0.0,12,0,0.0,0.0,0
2944,1.12,3,371131.26,5.39,23,25,1.0,0.0,0
2945,25.48,1,172873.31,7.04,0,20,0.0,0.0,0
2946,28.24,3,500822.48,0.0,10,30,2.0,0.5,0
2947,15.19,1,195267.77,2.71,13,0,0.0,0.0,0
2948,52.07,3,236902.97,18.89,74,53,1.0,5.0,0
2949,45.89,1,100939.6,3.53,2,0,0.0,0.0,0
2950,53.35,3,409150.12,14.719999999999999,36,0,2.0,1.5,0
2951,62.06,2,256006.81,0.0,11,41,2.0,0.0,1
2952,30.11,2,213483.94,0.0,0,46,2.0,2.5,0
2953,45.92,1,124415.45,0.0,0,0,2.0,2.5,0
2954,4.47,3,311566.5,9.58,27,0,0.0,0.0,0
2955,35.44,3,240912.46000000002,7.87,0,20,1.0,5.0,0
2956,4.54,2,224922.78,4.87,43,41,0.0,0.0,0
2957,31.56,2,330741.37,1.31,65,0,0.0,0.0,0
2958,20.28,3,494953.70999999996,3.77,36,73,0.0,0.0,0
2959,29.78,3,433829.11,7.8999999999999995,0,66,2.0,0.0,0
2960,15.06,2,265506.27,8.71,25,0,0.0,0.0,0
2961,11.77,3,265062.2,4.92,52,85,2.0,0.0,0
2962,31.69,3,312505.52,11.27,77,24,1.0,5.0,0
2963,54.4,3,377035.36,18.12,36,67,0.0,0.0,0
2964,10.82,1,142834.63,0.0,12,0,0.0,0.0,0
2965,19.0,2,265192.33,0.0,17,35,0.0,0.0,1
2966,31.33,2,277025.08999999997,7.33,41,0,2.0,2.0,0
2967,31.79,3,502762.39999999997,3.41,73,68,1.0,3.0,0
2968,15.55,1,186900.47,0.0,48,0,1.0,0.0,0
2969,5.56,2,254237.93,8.46,34,20,2.0,0.0,0
2970,42.04,2,174906.59,0.56,69,18,0.0,0.0,0
2971,7.86,3,336272.27999999997,11.44,93,32,1.0,0.0,0
2972,56.54,2,306919.79000000004,6.68,0,39,2.0,1.5,0
2973,13.35,3,328482.27,5.56,0,8,1.0,0.0,0
2974,18.11,1,53049.1,9.44,25,0,0.0,0.0,0
2975,26.76,3,255614.27000000002,3.57,80,7,0.0,0.0,0
2976,12.49,2,247154.5,3.28,7,47,0.0,0.0,0
2977,59.47,3,311769.37,1.83,80,11,0.0,0.0,0
2978,15.25,2,315463.12,4.359999999999999,37,1,2.0,2.0,1
2979,38.23,2,277507.02,9.2,30,0,2.0,0.0,1
2980,46.15,2,177117.72,3.29,8,29,2.0,0.0,0
2981,16.83,3,315793.52,13.14,67,47,0.0,0.0,0
2982,4.44,1,81483.32,0.0,0,0,1.0,0.0,0
2983,33.07,2,117273.45000000001,0.0,0,0,2.0,0.5,0
2984,57.59,3,462421.44,8.2,76,56,1.0,0.0,0
2985,61.37,2,167967.88,10.14,0,19,1.0,0.0,0
2986,15.25,2,199767.67,6.61,24,5,0.0,0.0,0
2987,14.37,1,192122.56,0.0,34,0,0.0,0.0,0
2988,36.59,2,309134.99,3.78,0,75,0.0,0.0,0
2989,41.09,1,88175.34,0.38,0,0,1.0,2.0,0
2990,3.45,2,346837.44999999995,0.0,0,43,2.0,3.0,0
2991,35.6,2,311753.6,0.0,0,48,0.0,0.0,0
2992,23.6,2,392606.38,2.27,9,40,0.0,0.0,0
2993,9.5,3,325965.17000000004,2.54,36,39,0.0,0.0,0
2994,49.28,1,68513.54,0.0,2,13,1.0,0.0,0
2995,20.41,1,64025.4,0.0,29,0,1.0,0.0,0
2996,31.16,2,299367.2,8.49,92,0,2.0,1.0,1
2997,16.34,3,323143.57,3.81,27,50,1.0,3.0,0
2998,49.9,2,154841.78,10.51,28,84,0.0,0.0,0
2999,10.49,2,311275.08999999997,3.98,0,0,2.0,2.5,0
3000,43.1,2,347184.11,0.9099999999999999,0,42,0.0,0.0,1
3001,59.6,1,118261.18,0.0,21,13,1.0,0.0,0
3002,20.12,1,54319.3,9.42,37,0,1.0,0.0,0
3003,17.98,2,337183.81,8.57,9,44,2.0,0.0,0
3004,35.93,1,188750.35,6.72,20,0,2.0,4.0,0
3005,18.47,2,249740.13,0.0,48,2,0.0,0.0,0
3006,10.22,1,72979.06,0.0,0,0,0.0,0.0,0
3007,28.24,1,140787.44,6.4,0,0,0.0,0.0,0
3008,17.98,2,238477.68,0.0,34,15,0.0,0.0,1
3009,58.61,3,490301.2,5.72,104,93,2.0,0.0,0
3010,34.09,3,505150.01,8.57,43,92,0.0,0.0,0
3011,13.12,2,241336.55000000002,1.77,0,37,2.0,2.5,1
3012,57.63,2,295648.12,1.24,11,51,0.0,0.0,1
3013,11.18,3,307075.33,6.290000000000001,0,62,0.0,0.0,0
3014,47.67,3,541125.97,20.0,56,40,1.0,0.0,0
3015,35.86,3,424914.05000000005,4.88,50,47,0.0,0.0,0
3016,60.52,2,159645.92,0.0,0,13,2.0,3.0,0
3017,41.58,3,301138.49,7.02,0,38,1.0,1.0,0
3018,57.96,1,72782.32,0.0,0,46,2.0,4.5,0
3019,47.3,3,340426.49,20.03,34,29,0.0,0.0,0
3020,17.59,3,259519.02,1.93,34,21,0.0,0.0,0
3021,5.13,3,360374.55,15.969999999999999,54,93,0.0,0.0,0
3022,60.39,1,99793.92,1.28,6,50,0.0,0.0,0
3023,7.56,3,509867.51,2.36,0,109,0.0,0.0,0
3024,13.35,1,63001.57,7.11,4,0,2.0,0.5,0
3025,29.91,3,345702.74,14.73,51,0,1.0,0.0,0
3026,15.78,3,353364.53,3.27,0,29,0.0,0.0,0
3027,60.19,2,310540.51,0.0,42,29,1.0,1.0,0
3028,25.08,2,285885.07,14.0,27,0,1.0,0.0,0
3029,1.15,3,456299.98,4.02,60,60,1.0,0.0,1
3030,43.82,2,227301.57,7.32,49,0,0.0,0.0,0
3031,56.64,1,108493.15,0.0,22,0,2.0,0.0,0
3032,9.8,3,385261.32,5.02,0,114,0.0,0.0,0
3033,32.81,1,196074.53,0.0,39,24,0.0,0.0,0
3034,60.52,1,144154.13,0.11,20,0,1.0,0.0,0
3035,27.61,2,146614.59,0.0,10,0,0.0,0.0,0
3036,60.22,1,105198.54,2.07,3,25,0.0,0.0,1
3037,15.78,3,370735.78,0.0,21,31,0.0,0.0,0
3038,0.23,2,269885.87,0.49,0,44,0.0,0.0,0
3039,49.21,1,137953.59,4.07,29,6,0.0,0.0,0
3040,12.46,1,144339.36,0.0,8,30,2.0,0.5,0
3041,55.36,3,411042.12,4.93,61,0,1.0,0.0,0
3042,33.0,1,131985.5,2.81,0,19,2.0,0.5,0
3043,42.97,3,522055.65,9.93,78,0,1.0,2.0,0
3044,33.3,1,149429.55,7.69,0,24,1.0,5.0,1
3045,48.03,3,409150.0,0.48,7,18,0.0,0.0,0
3046,44.58,3,397681.22,11.280000000000001,12,23,0.0,0.0,1
3047,8.32,1,125062.77,7.12,0,17,0.0,0.0,1
3048,7.53,3,329017.22000000003,11.899999999999999,38,10,1.0,0.0,0
3049,33.89,2,179712.82,10.350000000000001,64,22,1.0,0.0,0
3050,64.27,1,63054.35,2.03,28,0,2.0,2.5,0
3051,6.41,3,418524.14,14.12,50,26,2.0,1.5,0
3052,10.88,2,332993.01,1.44,12,40,1.0,4.0,0
3053,39.55,1,197731.28,7.67,0,16,0.0,0.0,0
3054,47.96,3,229819.15,16.509999999999998,0,17,1.0,0.0,0
3055,31.23,3,349293.02,0.56,10,88,0.0,0.0,1
3056,28.3,2,243974.72999999998,1.48,37,43,2.0,2.0,0
3057,43.72,3,327673.63,16.91,95,0,0.0,0.0,0
3058,49.47,3,491501.87,2.95,87,21,0.0,0.0,0
3059,14.2,2,122917.93,7.6,0,9,0.0,0.0,0
3060,34.85,1,65156.44,0.0,17,48,0.0,0.0,0
3061,51.38,1,53015.05,0.0,44,28,0.0,0.0,0
3062,20.91,1,130671.19,0.63,11,32,1.0,0.0,0
3063,59.3,1,134084.92,0.0,0,33,0.0,0.0,0
3064,50.46,1,112035.29,0.75,41,0,0.0,0.0,0
3065,51.51,1,124786.92,0.0,38,30,2.0,1.0,1
3066,27.55,3,324464.88,7.47,62,7,0.0,0.0,0
3067,30.47,2,328558.07999999996,3.98,52,0,1.0,0.0,0
3068,50.95,3,534712.51,19.630000000000003,78,48,0.0,0.0,0
3069,12.56,1,199766.01,0.0,48,42,2.0,0.5,0
3070,36.09,2,252660.64,6.49,55,0,0.0,0.0,0
3071,63.87,3,375391.0,2.41,90,10,0.0,0.0,1
3072,38.07,1,68337.29,8.2,0,16,2.0,2.0,0
3073,37.57,1,71954.72,0.0,37,0,2.0,1.0,0
3074,2.4,1,152115.44,0.0,0,44,0.0,0.0,0
3075,20.18,2,296611.16,0.0,47,37,2.0,4.5,1
3076,20.22,1,125596.68,3.25,0,0,1.0,3.0,0
3077,39.84,1,82498.89,5.04,0,1,1.0,0.0,0
3078,42.11,1,56970.21,0.0,26,44,2.0,5.0,0
3079,2.83,3,463180.41000000003,0.0,43,31,2.0,2.5,1
3080,32.81,3,380765.44999999995,3.68,47,6,0.0,0.0,0
3081,43.49,3,259429.49,13.009999999999998,48,27,2.0,3.0,0
3082,32.25,3,390258.58999999997,9.15,31,74,2.0,3.0,0
3083,16.5,1,170808.68,0.0,0,0,0.0,0.0,0
3084,38.33,1,88015.91,0.0,0,7,0.0,0.0,0
3085,20.97,2,198456.31,9.61,23,0,1.0,0.0,0
3086,43.79,1,83984.77,5.53,0,0,0.0,0.0,0
3087,44.54,1,110467.39,0.16,0,21,1.0,0.0,1
3088,28.5,2,228618.71000000002,0.0,20,0,0.0,0.0,0
3089,48.45,3,392161.76,0.0,18,48,2.0,0.5,0
3090,27.88,2,156555.40000000002,7.15,48,76,0.0,0.0,0
3091,7.17,3,303039.37,3.03,3,63,0.0,0.0,0
3092,43.69,3,407017.75,6.29,21,4,1.0,0.0,0
3093,34.88,2,254217.57,1.11,65,0,2.0,0.5,0
3094,9.2,3,426586.05000000005,9.42,1,40,2.0,0.0,0
3095,55.75,3,271711.96,0.0,76,82,0.0,0.0,1
3096,38.33,2,225156.3,5.19,53,0,0.0,0.0,0
3097,49.01,3,325193.74,0.0,88,50,0.0,0.0,0
3098,0.2,3,407711.27,17.74,0,79,0.0,0.0,0
3099,24.33,1,108103.88,0.0,0,0,0.0,0.0,0
3100,56.67,1,125602.12,1.33,0,37,0.0,0.0,0
3101,3.19,3,402179.91,1.08,44,50,0.0,0.0,0
3102,53.78,2,304894.45,0.0,0,0,0.0,0.0,0
3103,41.91,2,262356.85,0.0,51,0,1.0,0.0,0
3104,41.65,2,303093.94,0.0,41,15,1.0,0.0,0
3105,7.99,1,66212.49,7.46,31,48,0.0,0.0,0
3106,8.42,3,309103.5,0.0,23,5,2.0,1.5,1
3107,43.56,3,308021.1,7.36,77,27,1.0,4.0,0
3108,21.66,3,494548.36,15.29,60,87,0.0,0.0,0
3109,9.96,3,435585.27,16.95,0,0,1.0,2.0,0
3110,25.84,2,262184.93,0.0,46,5,0.0,0.0,0
3111,34.85,1,61889.62,0.0,45,25,2.0,2.5,0
3112,8.15,3,337133.14,1.55,33,41,1.0,4.0,0
3113,35.7,3,375180.44,1.9,31,24,2.0,5.0,0
3114,47.17,3,273590.86,8.57,0,57,2.0,4.0,0
3115,8.84,2,299383.80000000005,0.0,0,39,0.0,0.0,0
3116,33.23,3,460891.91000000003,0.3,0,48,0.0,0.0,0
3117,28.73,1,183395.53,0.0,29,12,0.0,0.0,0
3118,18.87,2,255439.24,3.84,56,71,0.0,0.0,0
3119,35.7,1,88407.81,5.48,47,3,0.0,0.0,0
3120,26.63,1,71234.91,4.41,0,0,2.0,0.5,0
3121,9.3,2,222986.43,1.24,0,87,0.0,0.0,0
3122,47.47,3,264372.99,10.37,57,120,0.0,0.0,0
3123,53.25,1,137916.98,0.0,49,0,1.0,0.0,0
3124,39.18,1,146219.09,0.0,0,16,0.0,0.0,0
3125,26.5,1,180709.73,2.91,0,8,1.0,3.0,0
3126,43.03,1,141676.17,0.0,17,0,1.0,0.0,0
3127,4.8,3,238413.12,6.84,61,63,2.0,0.5,1
3128,21.5,2,328523.11,8.45,47,10,0.0,0.0,0
3129,51.81,2,200104.52,0.0,18,50,1.0,5.0,0
3130,14.0,1,94808.62,8.3,0,18,0.0,0.0,0
3131,62.29,1,137726.68,4.14,46,42,2.0,0.0,0
3132,52.27,2,226341.54,1.56,28,17,0.0,0.0,0
3133,38.66,1,102511.96,0.49,0,0,0.0,0.0,0
3134,11.7,1,184945.86,0.0,0,21,0.0,0.0,0
3135,27.88,3,361786.03,10.03,71,16,2.0,1.0,0
3136,1.84,2,325335.16000000003,0.0,8,80,0.0,0.0,1
3137,19.82,1,82345.7,0.0,0,35,0.0,0.0,0
3138,57.23,3,345902.81,9.63,19,0,1.0,3.0,0
3139,2.43,1,181748.85,0.0,5,0,0.0,0.0,0
3140,39.84,2,183664.49,1.2,0,0,1.0,0.0,0
3141,3.98,1,101533.57,1.66,0,0,1.0,1.0,0
3142,59.27,1,189762.71,0.0,0,0,1.0,0.0,0
3143,25.48,1,80715.72,0.0,0,7,0.0,0.0,0
3144,33.46,2,175754.63999999998,9.13,0,42,2.0,3.5,0
3145,55.42,3,469496.22,2.6,10,75,2.0,0.0,1
3146,53.19,1,78144.1,0.0,0,0,1.0,1.0,0
3147,60.16,2,210018.84000000003,2.77,40,0,0.0,0.0,0
3148,62.23,1,161245.16,6.3,0,0,1.0,2.0,0
3149,61.57,1,167021.94,0.0,11,0,2.0,1.5,0
3150,10.59,1,180920.16,1.64,7,21,0.0,0.0,0
3151,4.31,2,199392.39,9.27,25,45,2.0,2.5,0
3152,40.8,3,417376.72,13.290000000000001,48,38,1.0,0.0,0
3153,3.22,3,457258.94,12.52,42,45,0.0,0.0,0
3154,53.62,2,313260.35,0.0,0,87,0.0,0.0,0
3155,0.72,2,270811.17,5.45,1,13,1.0,3.0,0
3156,38.1,2,254522.9,0.0,61,10,2.0,0.0,1
3157,33.2,1,193882.79,0.0,0,0,0.0,0.0,0
3158,10.39,3,366263.55000000005,1.58,48,5,1.0,2.0,1
3159,61.8,1,62448.86,0.0,21,21,1.0,0.0,0
3160,35.8,3,354201.91000000003,0.69,15,57,0.0,0.0,0
3161,42.47,2,246223.13,0.95,18,0,0.0,0.0,0
3162,56.38,2,295337.32999999996,1.08,49,1,0.0,0.0,0
3163,36.59,2,266098.76,0.0,23,50,1.0,0.0,1
3164,11.8,2,222719.66,0.0,71,39,2.0,0.0,1
3165,28.7,1,144051.13,0.0,27,47,0.0,0.0,0
3166,56.15,2,196544.45,0.0,32,43,1.0,0.0,0
3167,4.24,3,437830.08999999997,1.11,0,46,0.0,0.0,1
3168,59.11,2,236159.5,6.42,31,13,0.0,0.0,0
3169,62.59,1,170309.87,4.34,0,0,2.0,2.0,0
3170,0.23,1,178442.02,0.0,0,35,0.0,0.0,0
3171,54.31,1,84265.15,0.0,11,0,0.0,0.0,1
3172,48.45,3,473114.0,5.86,35,0,2.0,2.0,0
3173,20.15,1,164492.8,3.52,0,0,0.0,0.0,1
3174,63.18,1,131818.08,8.99,0,0,0.0,0.0,0
3175,14.07,3,364198.57999999996,11.77,62,46,0.0,0.0,0
3176,14.3,2,341991.51,0.0,0,0,0.0,0.0,0
3177,48.59,3,328890.42,0.33,55,14,0.0,0.0,0
3178,42.67,3,385616.4,8.09,46,0,0.0,0.0,0
3179,37.84,3,322518.46,3.22,27,28,1.0,0.0,0
3180,42.6,2,248392.95,0.0,0,41,2.0,1.5,0
3181,18.21,3,324720.58,11.64,80,28,2.0,0.0,0
3182,57.79,2,163811.95,12.870000000000001,53,81,1.0,0.0,0
3183,12.72,1,65564.28,0.0,0,41,0.0,0.0,0
3184,57.76,3,349022.02,8.9,30,60,0.0,0.0,0
3185,26.27,3,393625.99,7.33,0,50,2.0,0.0,1
3186,31.89,3,339228.7,6.57,63,46,0.0,0.0,0
3187,5.75,3,333573.36,1.63,0,85,1.0,4.0,0
3188,22.95,3,368949.28,0.68,0,51,0.0,0.0,0
3189,17.78,3,423776.64,5.67,117,58,0.0,0.0,0
3190,15.42,2,232542.71000000002,2.21,62,66,0.0,0.0,0
3191,22.45,3,335350.14,0.19,42,51,1.0,0.0,0
3192,47.99,2,239650.2,0.65,63,45,2.0,0.0,0
3193,62.59,3,541975.88,4.3100000000000005,0,70,2.0,2.0,1
3194,55.42,2,326743.82999999996,3.4,26,40,1.0,0.0,0
3195,14.1,2,280163.14,0.0,46,5,1.0,5.0,0
3196,52.24,1,158777.67,0.0,0,0,1.0,3.0,0
3197,31.39,3,402741.62,5.86,48,6,1.0,2.0,0
3198,15.98,1,136352.35,3.42,0,0,1.0,0.0,0
3199,5.69,3,364354.12,12.44,29,53,0.0,0.0,0
3200,14.86,3,373247.14,12.79,25,0,0.0,0.0,0
3201,36.32,3,227267.22,21.99,32,22,0.0,0.0,0
3202,41.65,3,358931.20999999996,7.78,3,31,1.0,0.0,0
3203,34.85,2,356243.72,4.87,12,32,0.0,0.0,1
3204,50.99,1,71823.22,7.51,0,47,0.0,0.0,0
3205,32.58,2,197715.23,9.58,41,3,2.0,0.0,0
3206,31.43,3,243499.46999999997,5.84,50,24,0.0,0.0,0
3207,7.59,1,90750.98,2.09,31,30,0.0,0.0,0
3208,17.23,2,201117.57,6.74,32,4,1.0,4.0,0
3209,61.34,1,191678.73,0.0,16,0,1.0,5.0,0
3210,52.2,3,344634.81000000006,3.92,8,30,2.0,2.0,0
3211,48.82,1,115641.02,0.05,0,0,2.0,0.0,1
3212,45.63,3,391097.75,0.0,67,0,1.0,3.0,0
3213,31.36,1,90855.69,2.26,25,2,0.0,0.0,1
3214,23.21,1,194029.76,5.91,1,0,0.0,0.0,0
3215,49.57,1,137515.46,0.0,39,0,0.0,0.0,0
3216,25.35,2,226912.95,3.58,31,31,0.0,0.0,0
3217,35.73,1,189972.37,0.0,0,0,2.0,0.0,0
3218,28.67,3,275806.93,1.49,0,81,0.0,0.0,0
3219,54.93,2,303192.24,0.0,15,39,1.0,0.0,1
3220,8.09,2,312029.22,7.49,17,43,0.0,0.0,0
3221,0.33,3,344191.14,5.5,65,73,0.0,0.0,0
3222,49.8,3,359926.58,8.74,20,8,2.0,3.0,0
3223,7.07,3,450668.05,14.62,0,47,1.0,0.0,0
3224,22.29,2,382553.44999999995,0.0,40,22,0.0,0.0,0
3225,45.23,3,410001.69,15.23,16,17,1.0,4.0,0
3226,9.17,2,306648.70999999996,9.26,47,0,1.0,1.0,0
3227,17.09,1,141645.1,5.29,0,44,0.0,0.0,0
3228,52.56,1,118334.25,0.0,0,7,1.0,3.0,0
3229,56.61,3,258103.97,7.65,46,33,1.0,0.0,0
3230,15.15,2,378817.35,9.45,25,0,0.0,0.0,0
3231,3.02,1,188633.8,8.87,0,28,2.0,4.0,0
3232,45.56,3,454110.88,4.61,61,6,0.0,0.0,0
3233,53.22,2,306618.32999999996,1.47,43,48,0.0,0.0,0
3234,26.66,2,223030.25,0.0,44,0,0.0,0.0,0
3235,37.71,3,251018.55,5.85,22,34,0.0,0.0,0
3236,56.11,3,399470.66000000003,4.94,11,70,1.0,2.0,0
3237,33.89,2,317690.43000000005,7.45,18,0,1.0,5.0,0
3238,52.01,3,331997.68,7.949999999999999,48,7,0.0,0.0,0
3239,55.52,1,99674.28,2.52,46,7,1.0,2.0,0
3240,59.57,1,123257.71,0.0,0,7,0.0,0.0,0
3241,44.84,1,86283.47,0.0,0,26,0.0,0.0,0
3242,56.28,2,189275.0,18.39,34,23,2.0,0.0,0
3243,18.31,1,176075.48,1.27,16,0,0.0,0.0,0
3244,60.29,3,526136.84,0.0,16,25,0.0,0.0,0
3245,12.03,3,342687.48,8.88,93,53,0.0,0.0,0
3246,23.11,1,56398.97,0.0,30,0,0.0,0.0,0
3247,10.49,1,123118.36,0.0,0,33,0.0,0.0,0
3248,8.88,2,317808.80000000005,4.95,22,0,0.0,0.0,1
3249,24.69,1,175854.52,3.49,23,49,0.0,0.0,0
3250,51.87,3,441806.93,3.81,57,30,1.0,2.0,0
3251,37.08,3,382451.49,2.38,58,132,0.0,0.0,0
3252,37.67,3,440950.07999999996,5.02,12,70,0.0,0.0,0
3253,36.23,2,309490.94,12.68,37,38,0.0,0.0,0
3254,7.07,2,318744.17000000004,13.600000000000001,40,35,0.0,0.0,1
3255,30.31,1,69273.19,5.31,0,46,1.0,0.0,0
3256,4.96,2,133445.31,1.58,20,68,0.0,0.0,0
3257,37.8,3,447068.93999999994,0.0,9,40,1.0,4.0,0
3258,38.2,3,433479.66000000003,5.28,49,33,0.0,0.0,0
3259,20.41,1,131510.87,0.0,0,41,0.0,0.0,0
3260,61.37,3,513139.69,9.89,71,23,1.0,2.0,0
3261,48.82,3,463440.52999999997,4.57,0,40,0.0,0.0,0
3262,15.02,3,408105.57,15.2,37,26,1.0,3.0,0
3263,32.68,1,77533.81,0.0,27,0,2.0,0.0,0
3264,6.9,3,383547.41000000003,11.73,0,110,2.0,5.0,0
3265,35.27,1,66921.27,0.0,40,0,0.0,0.0,0
3266,34.39,2,377248.4,6.82,0,42,0.0,0.0,0
3267,14.73,2,245206.37,0.0,37,1,2.0,3.0,0
3268,61.64,1,111649.77,6.59,0,33,0.0,0.0,0
3269,59.73,2,362349.67,5.51,36,48,0.0,0.0,0
3270,6.94,2,196341.7,0.0,0,32,2.0,2.0,0
3271,17.92,3,346666.74,15.28,47,20,0.0,0.0,0
3272,60.16,3,344904.48,10.71,69,9,0.0,0.0,0
3273,27.78,2,193291.26,4.4,0,15,2.0,0.0,1
3274,42.18,2,167121.73,5.35,0,0,1.0,0.0,0
3275,47.63,1,51207.98,0.0,27,0,0.0,0.0,0
3276,40.99,3,351374.87,7.35,59,41,0.0,0.0,0
3277,10.29,1,184090.72,0.0,0,36,2.0,0.0,0
3278,41.85,2,290783.72,3.31,25,20,2.0,3.5,0
3279,39.09,3,353710.88,10.56,82,64,0.0,0.0,0
3280,6.94,1,155179.84,0.0,46,9,1.0,1.0,0
3281,63.74,2,251962.83000000002,6.26,37,16,1.0,4.0,0
3282,39.28,1,86018.23,6.87,49,0,2.0,2.0,0
3283,16.96,3,426248.35,9.219999999999999,41,0,0.0,0.0,0
3284,28.93,2,285156.72,1.97,9,0,0.0,0.0,0
3285,15.42,2,253385.8,9.54,0,43,0.0,0.0,0
3286,2.79,2,276261.05,0.0,38,53,0.0,0.0,0
3287,38.26,2,200045.97,8.15,0,23,0.0,0.0,0
3288,18.15,3,329759.93000000005,8.95,49,0,0.0,0.0,0
3289,63.02,2,221328.71999999997,0.0,46,76,0.0,0.0,0
3290,22.72,2,218110.23,8.95,44,0,0.0,0.0,0
3291,28.3,2,333938.38,0.05,0,7,1.0,4.0,0
3292,4.44,1,178443.43,0.0,4,35,1.0,3.0,1
3293,61.11,2,190705.99,3.54,74,7,2.0,2.0,0
3294,60.22,2,286222.37,4.7,0,30,2.0,2.0,0
3295,32.58,2,233492.33000000002,0.0,19,0,1.0,0.0,1
3296,39.61,2,261249.08999999997,0.0,0,0,0.0,0.0,0
3297,33.56,2,392830.97,5.71,0,48,0.0,0.0,0
3298,53.42,2,233829.31,0.0,0,24,0.0,0.0,0
3299,35.86,1,53004.33,8.67,8,0,0.0,0.0,0
3300,16.37,3,410087.16,10.03,0,0,1.0,5.0,0
3301,34.94,3,235292.77000000002,9.82,0,58,2.0,2.0,0
3302,26.86,3,378905.33,0.0,22,42,0.0,0.0,1
3303,14.0,2,307261.15,1.46,49,0,2.0,0.5,1
3304,17.82,2,288036.69,7.7,29,1,0.0,0.0,0
3305,22.42,2,258261.76,5.18,40,68,1.0,5.0,0
3306,55.72,1,95948.28,0.0,12,40,0.0,0.0,0
3307,19.07,3,421016.8,0.0,57,38,0.0,0.0,0
3308,18.77,3,304701.64,6.38,0,0,2.0,4.5,0
3309,47.11,1,125878.1,0.0,11,0,0.0,0.0,0
3310,21.7,2,342952.18,0.0,0,65,2.0,0.0,0
3311,13.77,2,210302.91999999998,0.0,0,11,0.0,0.0,0
3312,12.56,2,227456.22999999998,8.96,46,60,1.0,0.0,0
3313,39.15,3,418868.88,7.4,110,32,0.0,0.0,0
3314,35.31,1,159055.64,0.0,0,0,1.0,3.0,1
3315,33.43,1,161000.96,2.45,0,0,1.0,3.0,0
3316,34.78,2,316495.24,8.440000000000001,0,0,1.0,1.0,0
3317,42.93,3,435235.30999999994,11.13,35,43,0.0,0.0,0
3318,50.49,1,130206.66,0.0,17,0,0.0,0.0,0
3319,63.61,2,289676.49,9.2,0,5,0.0,0.0,0
3320,41.95,2,208315.14,4.05,47,34,1.0,0.0,0
3321,64.5,1,154856.94,0.0,3,26,2.0,1.5,1
3322,3.45,2,122911.03,3.32,50,25,2.0,1.5,0
3323,0.53,1,173341.28,5.19,0,12,0.0,0.0,1
3324,43.56,1,52797.06,8.95,1,31,0.0,0.0,0
3325,24.42,3,365660.73,3.8899999999999997,32,25,2.0,4.0,1
3326,29.91,1,174670.21,0.0,44,0,0.0,0.0,0
3327,44.87,3,504767.1,0.73,36,18,0.0,0.0,0
3328,64.4,3,316386.36,14.219999999999999,37,54,2.0,3.5,0
3329,6.44,3,214943.69,0.0,41,37,0.0,0.0,0
3330,50.33,1,119637.58,9.66,0,4,2.0,3.0,0
3331,50.07,2,187293.55,0.0,92,0,2.0,3.5,1
3332,38.07,1,168942.83,3.92,11,0,0.0,0.0,0
3333,7.73,1,95646.73,0.0,0,0,0.0,0.0,0
3334,19.56,1,124405.61,0.0,25,0,0.0,0.0,0
3335,60.59,1,152176.17,0.0,16,0,2.0,0.0,0
3336,6.31,3,393308.16,1.82,16,2,1.0,0.0,0
